/* DATA DESCRIPTION:
Citation:	Dickens, GR; Backman, J (2013): (Table S6) Reported, corrected and composite depths for Gamma Ray Attentuation Porosity Evaluator (GRAPE) data at DSDP Hole 86-577A. doi:10.1594/PANGAEA.809122, 
	In Supplement to: Dickens, Gerald Roy; Backman, Jan (2013): Core alignment and composite depth scale for the lower Paleogene through uppermost Cretaceous interval at Deep Sea Drilling Project Site 577. Newsletters on Stratigraphy
Project(s):	Deep Sea Drilling Project (DSDP) (URI: http://www.deepseadrilling.org/)
Coverage:	LATITUDE: 32.442200 * LONGITUDE: 157.723200
	MINIMUM DEPTH, sediment/rock: 66.4 m * MAXIMUM DEPTH, sediment/rock: 122.9 m
Event(s):	86-577A * LATITUDE: 32.442200 * LONGITUDE: 157.723200 * DATE/TIME: 1982-05-23T00:00:00 * ELEVATION: -2675.0 m * RECOVERY: 110.80 m * PENETRATION: 123.40 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: doi:10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://odp.pangaea.de/glomar.html) * DEVICE: Drilling * COMMENT: 13 cores; 123.4 m cored; 0 m drilled; 89.8 % recovery
Comment:	DEPTH, sediment is the reported depth [mbsf], measured after sliding core sections to 150 cm.
Parameter(s):	Sample code/label (Label) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	DEPTH, sediment/rock [m] (Depth) * Geocode
	Void correction [m] (Void corr) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, sediment revised [m] (Depth revised) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: corrected depths [mbsf] after moving tops of core sections back to 0 cm
	Offset [m] (Offset) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, composite [mcd] (Depth c) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: after adding core offsets (Table 2)
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: GRAPE data reported as density (g/cm**3), although it is a proxy measurement for density
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: problematic GRAPE data, typically caused by void space in core sections
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	25914 data points
*/
Label	Depth [m]	Void corr [m]	Depth revised [m]	Offset [m]	Depth c [mcd]	WBD [g/cm**3] (GRAPE data reported as densit...)	WBD [g/cm**3] (problematic GRAPE data, typic...)
86-577A-10-2,9.1	86.99	0.00	86.99	1.80	88.79	1.75	
86-577A-10-2,10.3	87.00	0.00	87.00	1.80	88.80	1.64	
86-577A-10-2,11.4	87.01	0.00	87.01	1.80	88.81	1.69	
86-577A-10-2,12.6	87.03	0.00	87.03	1.80	88.83	1.70	
86-577A-10-2,13.7	87.04	0.00	87.04	1.80	88.84	1.78	
86-577A-10-2,14.8	87.05	0.00	87.05	1.80	88.85	1.75	
86-577A-10-2,16	87.06	0.00	87.06	1.80	88.86	1.73	
86-577A-10-2,17.1	87.07	0.00	87.07	1.80	88.87	1.73	
86-577A-10-2,18.3	87.08	0.00	87.08	1.80	88.88	1.74	
86-577A-10-2,19.4	87.09	0.00	87.09	1.80	88.89	1.70	
86-577A-10-2,20.6	87.11	0.00	87.11	1.80	88.91	1.75	
86-577A-10-2,21.7	87.12	0.00	87.12	1.80	88.92	1.75	
86-577A-10-2,22.8	87.13	0.00	87.13	1.80	88.93	1.73	
86-577A-10-2,24	87.14	0.00	87.14	1.80	88.94	1.73	
86-577A-10-2,25.1	87.15	0.00	87.15	1.80	88.95	1.66	
86-577A-10-2,26.3	87.16	0.00	87.16	1.80	88.96	1.84	
86-577A-10-2,27.4	87.17	0.00	87.17	1.80	88.97	1.71	
86-577A-10-2,28.6	87.19	0.00	87.19	1.80	88.99	1.73	
86-577A-10-2,29.7	87.20	0.00	87.20	1.80	89.00	1.70	
86-577A-10-2,30.8	87.21	0.00	87.21	1.80	89.01	1.73	
86-577A-10-2,32	87.22	0.00	87.22	1.80	89.02	1.72	
86-577A-10-2,33.1	87.23	0.00	87.23	1.80	89.03	1.68	
86-577A-10-2,34.3	87.24	0.00	87.24	1.80	89.04	1.74	
86-577A-10-2,35.4	87.25	0.00	87.25	1.80	89.05	1.73	
86-577A-10-2,36.5	87.27	0.00	87.27	1.80	89.07	1.84	
86-577A-10-2,37.7	87.28	0.00	87.28	1.80	89.08	1.71	
86-577A-10-2,38.8	87.29	0.00	87.29	1.80	89.09	1.77	
86-577A-10-2,40	87.30	0.00	87.30	1.80	89.10	1.71	
86-577A-10-2,41.1	87.31	0.00	87.31	1.80	89.11	1.74	
86-577A-10-2,42.3	87.32	0.00	87.32	1.80	89.12	1.78	
86-577A-10-2,43.4	87.33	0.00	87.33	1.80	89.13	1.81	
86-577A-10-2,44.5	87.35	0.00	87.35	1.80	89.15	1.78	
86-577A-10-2,45.7	87.36	0.00	87.36	1.80	89.16	1.78	
86-577A-10-2,46.8	87.37	0.00	87.37	1.80	89.17	1.74	
86-577A-10-2,48	87.38	0.00	87.38	1.80	89.18	1.79	
86-577A-10-2,49.1	87.39	0.00	87.39	1.80	89.19	1.81	
86-577A-10-2,50.2	87.40	0.00	87.40	1.80	89.20	1.75	
86-577A-10-2,51.4	87.41	0.00	87.41	1.80	89.21	1.76	
86-577A-10-2,52.5	87.43	0.00	87.43	1.80	89.23	1.77	
86-577A-10-2,53.7	87.44	0.00	87.44	1.80	89.24	1.82	
86-577A-10-2,54.8	87.45	0.00	87.45	1.80	89.25	1.75	
86-577A-10-2,56	87.46	0.00	87.46	1.80	89.26	1.83	
86-577A-10-2,57.1	87.47	0.00	87.47	1.80	89.27	1.76	
86-577A-10-2,58.2	87.48	0.00	87.48	1.80	89.28	1.79	
86-577A-10-2,59.4	87.49	0.00	87.49	1.80	89.29	1.75	
86-577A-10-2,60.5	87.51	0.00	87.51	1.80	89.31	1.73	
86-577A-10-2,61.7	87.52	0.00	87.52	1.80	89.32	1.75	
86-577A-10-2,62.8	87.53	0.00	87.53	1.80	89.33	1.73	
86-577A-10-2,64	87.54	0.00	87.54	1.80	89.34	1.82	
86-577A-10-2,65.1	87.55	0.00	87.55	1.80	89.35	1.82	
86-577A-10-2,66.2	87.56	0.00	87.56	1.80	89.36	1.79	
86-577A-10-2,67.4	87.57	0.00	87.57	1.80	89.37	1.82	
86-577A-10-2,68.5	87.59	0.00	87.59	1.80	89.39	1.78	
86-577A-10-2,69.7	87.60	0.00	87.60	1.80	89.40	1.84	
86-577A-10-2,70.8	87.61	0.00	87.61	1.80	89.41	1.77	
86-577A-10-2,71.9	87.62	0.00	87.62	1.80	89.42	1.73	
86-577A-10-2,73.1	87.63	0.00	87.63	1.80	89.43	1.79	
86-577A-10-2,74.2	87.64	0.00	87.64	1.80	89.44	1.77	
86-577A-10-2,75.4	87.65	0.00	87.65	1.80	89.45	1.71	
86-577A-10-2,76.5	87.67	0.00	87.67	1.80	89.47	1.68	
86-577A-10-2,77.7	87.68	0.00	87.68	1.80	89.48	1.77	
86-577A-10-2,78.8	87.69	0.00	87.69	1.80	89.49	1.71	
86-577A-10-2,79.9	87.70	0.00	87.70	1.80	89.50	1.69	
86-577A-10-2,81.1	87.71	0.00	87.71	1.80	89.51	1.72	
86-577A-10-2,82.2	87.72	0.00	87.72	1.80	89.52	1.71	
86-577A-10-2,83.4	87.73	0.00	87.73	1.80	89.53	1.78	
86-577A-10-2,84.5	87.75	0.00	87.75	1.80	89.55	1.80	
86-577A-10-2,85.7	87.76	0.00	87.76	1.80	89.56	1.76	
86-577A-10-2,86.8	87.77	0.00	87.77	1.80	89.57	1.77	
86-577A-10-2,87.9	87.78	0.00	87.78	1.80	89.58	1.77	
86-577A-10-2,89.1	87.79	0.00	87.79	1.80	89.59	1.78	
86-577A-10-2,90.2	87.80	0.00	87.80	1.80	89.60	1.80	
86-577A-10-2,91.4	87.81	0.00	87.81	1.80	89.61	1.81	
86-577A-10-2,92.5	87.83	0.00	87.83	1.80	89.63	1.80	
86-577A-10-2,93.6	87.84	0.00	87.84	1.80	89.64	1.76	
86-577A-10-2,94.8	87.85	0.00	87.85	1.80	89.65	1.81	
86-577A-10-2,95.9	87.86	0.00	87.86	1.80	89.66	1.78	
86-577A-10-2,97.1	87.87	0.00	87.87	1.80	89.67	1.79	
86-577A-10-2,98.2	87.88	0.00	87.88	1.80	89.68	1.79	
86-577A-10-2,99.4	87.89	0.00	87.89	1.80	89.69	1.80	
86-577A-10-2,100.5	87.90	0.00	87.90	1.80	89.70	1.79	
86-577A-10-2,101.6	87.92	0.00	87.92	1.80	89.72	1.83	
86-577A-10-2,102.8	87.93	0.00	87.93	1.80	89.73	1.79	
86-577A-10-2,103.9	87.94	0.00	87.94	1.80	89.74	1.88	
86-577A-10-2,105.1	87.95	0.00	87.95	1.80	89.75	1.81	
86-577A-10-2,106.2	87.96	0.00	87.96	1.80	89.76	1.90	
86-577A-10-2,107.3	87.97	0.00	87.97	1.80	89.77	1.83	
86-577A-10-2,108.5	87.98	0.00	87.98	1.80	89.78	1.77	
86-577A-10-2,109.6	88.00	0.00	88.00	1.80	89.80	1.76	
86-577A-10-2,110.8	88.01	0.00	88.01	1.80	89.81	1.71	
86-577A-10-2,111.9	88.02	0.00	88.02	1.80	89.82	1.74	
86-577A-10-2,113.1	88.03	0.00	88.03	1.80	89.83	1.78	
86-577A-10-2,114.2	88.04	0.00	88.04	1.80	89.84	1.80	
86-577A-10-2,115.3	88.05	0.00	88.05	1.80	89.85	1.79	
86-577A-10-2,116.5	88.06	0.00	88.06	1.80	89.86	1.72	
86-577A-10-2,117.6	88.08	0.00	88.08	1.80	89.88	1.73	
86-577A-10-2,118.8	88.09	0.00	88.09	1.80	89.89	1.80	
86-577A-10-2,119.9	88.10	0.00	88.10	1.80	89.90	1.79	
86-577A-10-2,121.1	88.11	0.00	88.11	1.80	89.91	1.79	
86-577A-10-2,122.2	88.12	0.00	88.12	1.80	89.92	1.78	
86-577A-10-2,123.3	88.13	0.00	88.13	1.80	89.93	1.81	
86-577A-10-2,124.5	88.14	0.00	88.14	1.80	89.94	1.82	
86-577A-10-2,125.6	88.16	0.00	88.16	1.80	89.96	1.80	
86-577A-10-2,126.8	88.17	0.00	88.17	1.80	89.97	1.85	
86-577A-10-2,127.9	88.18	0.00	88.18	1.80	89.98	1.83	
86-577A-10-2,129	88.19	0.00	88.19	1.80	89.99	1.80	
86-577A-10-2,130.2	88.20	0.00	88.20	1.80	90.00	1.75	
86-577A-10-2,131.3	88.21	0.00	88.21	1.80	90.01	1.83	
86-577A-10-2,132.5	88.22	0.00	88.22	1.80	90.02	1.79	
86-577A-10-2,133.6	88.24	0.00	88.24	1.80	90.04	1.80	
86-577A-10-2,134.8	88.25	0.00	88.25	1.80	90.05	1.76	
86-577A-10-2,135.9	88.26	0.00	88.26	1.80	90.06	1.77	
86-577A-10-2,137	88.27	0.00	88.27	1.80	90.07	1.76	
86-577A-10-2,138.2	88.28	0.00	88.28	1.80	90.08	1.78	
86-577A-10-2,139.3	88.29	0.00	88.29	1.80	90.09	1.81	
86-577A-10-2,140.5	88.30	0.00	88.30	1.80	90.10	1.82	
86-577A-10-2,141.6	88.32	0.00	88.32	1.80	90.12	1.75	
86-577A-10-2,142.8	88.33	0.00	88.33	1.80	90.13	1.87	
86-577A-10-2,143.9	88.34	0.00	88.34	1.80	90.14	1.79	
86-577A-10-2,145	88.35	0.00	88.35	1.80	90.15	1.80	
86-577A-10-2,146.2	88.36	0.00	88.36	1.80	90.16	1.76	
86-577A-10-2,147.3	88.37	0.00	88.37	1.80	90.17	1.81	
86-577A-10-2,148.5	88.38	0.00	88.38	1.80	90.18	1.84	
86-577A-10-2,149.6	88.40	0.00	88.40	1.80	90.20	1.77	
86-577A-10-3,1.1	88.41	-0.10	88.31	1.80	90.11		0.00
86-577A-10-2,150.7	88.41	0.00	88.41	1.80	90.21		1.49
86-577A-10-3,2.3	88.42	-0.10	88.32	1.80	90.12		0.00
86-577A-10-2,151.9	88.42	0.00	88.42	1.80	90.22		0.00
86-577A-10-3,3.4	88.43	-0.10	88.33	1.80	90.13		0.00
86-577A-10-2,153	88.43	0.00	88.43	1.80	90.23		0.00
86-577A-10-2,154.2	88.44	0.00	88.44	1.80	90.24		0.00
86-577A-10-3,4.6	88.45	-0.10	88.35	1.80	90.15		0.00
86-577A-10-3,5.7	88.46	-0.10	88.36	1.80	90.16		0.00
86-577A-10-3,6.9	88.47	-0.10	88.37	1.80	90.17		0.00
86-577A-10-3,8	88.48	-0.10	88.38	1.80	90.18		0.00
86-577A-10-3,9.1	88.49	-0.10	88.39	1.80	90.19		0.00
86-577A-10-3,10.3	88.50	-0.10	88.40	1.80	90.20		0.00
86-577A-10-3,11.4	88.51	-0.10	88.41	1.80	90.21		0.00
86-577A-10-3,12.6	88.53	-0.10	88.43	1.80	90.23		0.00
86-577A-10-3,13.7	88.54	-0.10	88.44	1.80	90.24		1.50
86-577A-10-3,14.8	88.55	-0.10	88.45	1.80	90.25	1.79	
86-577A-10-3,16	88.56	-0.10	88.46	1.80	90.26	1.81	
86-577A-10-3,17.1	88.57	-0.10	88.47	1.80	90.27	1.77	
86-577A-10-3,18.3	88.58	-0.10	88.48	1.80	90.28	1.79	
86-577A-10-3,19.4	88.59	-0.10	88.49	1.80	90.29	1.85	
86-577A-10-3,20.6	88.61	-0.10	88.51	1.80	90.31	1.76	
86-577A-10-3,21.7	88.62	-0.10	88.52	1.80	90.32	1.80	
86-577A-10-3,22.8	88.63	-0.10	88.53	1.80	90.33	1.75	
86-577A-10-3,24	88.64	-0.10	88.54	1.80	90.34	1.84	
86-577A-10-3,25.1	88.65	-0.10	88.55	1.80	90.35	1.81	
86-577A-10-3,26.3	88.66	-0.10	88.56	1.80	90.36	1.84	
86-577A-10-3,27.4	88.67	-0.10	88.57	1.80	90.37	1.77	
86-577A-10-3,28.6	88.69	-0.10	88.59	1.80	90.39	1.75	
86-577A-10-3,29.7	88.70	-0.10	88.60	1.80	90.40	1.76	
86-577A-10-3,30.8	88.71	-0.10	88.61	1.80	90.41	1.73	
86-577A-10-3,32	88.72	-0.10	88.62	1.80	90.42	1.73	
86-577A-10-3,33.1	88.73	-0.10	88.63	1.80	90.43	1.79	
86-577A-10-3,34.3	88.74	-0.10	88.64	1.80	90.44	1.76	
86-577A-10-3,35.4	88.75	-0.10	88.65	1.80	90.45	1.77	
86-577A-10-3,36.5	88.77	-0.10	88.67	1.80	90.47	1.80	
86-577A-10-3,37.7	88.78	-0.10	88.68	1.80	90.48	1.81	
86-577A-10-3,38.8	88.79	-0.10	88.69	1.80	90.49	1.73	
86-577A-10-3,40	88.80	-0.10	88.70	1.80	90.50	1.80	
86-577A-10-3,41.1	88.81	-0.10	88.71	1.80	90.51	1.81	
86-577A-10-3,42.3	88.82	-0.10	88.72	1.80	90.52	1.81	
86-577A-10-3,43.4	88.83	-0.10	88.73	1.80	90.53	1.78	
86-577A-10-3,44.5	88.85	-0.10	88.75	1.80	90.55	1.76	
86-577A-10-3,45.7	88.86	-0.10	88.76	1.80	90.56	1.76	
86-577A-10-3,46.8	88.87	-0.10	88.77	1.80	90.57	1.74	
86-577A-10-3,48	88.88	-0.10	88.78	1.80	90.58	1.78	
86-577A-10-3,49.1	88.89	-0.10	88.79	1.80	90.59	1.76	
86-577A-10-3,50.2	88.90	-0.10	88.80	1.80	90.60	1.75	
86-577A-10-3,51.4	88.91	-0.10	88.81	1.80	90.61	1.78	
86-577A-10-3,52.5	88.93	-0.10	88.83	1.80	90.63	1.79	
86-577A-10-3,53.7	88.94	-0.10	88.84	1.80	90.64	1.81	
86-577A-10-3,54.8	88.95	-0.10	88.85	1.80	90.65	1.79	
86-577A-10-3,56	88.96	-0.10	88.86	1.80	90.66	1.80	
86-577A-10-3,57.1	88.97	-0.10	88.87	1.80	90.67	1.82	
86-577A-10-3,58.2	88.98	-0.10	88.88	1.80	90.68	1.78	
86-577A-10-3,59.4	88.99	-0.10	88.89	1.80	90.69	1.74	
86-577A-10-3,60.5	89.01	-0.10	88.91	1.80	90.71	1.78	
86-577A-10-3,61.7	89.02	-0.10	88.92	1.80	90.72	1.79	
86-577A-10-3,62.8	89.03	-0.10	88.93	1.80	90.73	1.75	
86-577A-10-3,64	89.04	-0.10	88.94	1.80	90.74	1.78	
86-577A-10-3,65.1	89.05	-0.10	88.95	1.80	90.75	1.72	
86-577A-10-3,66.2	89.06	-0.10	88.96	1.80	90.76	1.70	
86-577A-10-3,67.4	89.07	-0.10	88.97	1.80	90.77	1.83	
86-577A-10-3,68.5	89.09	-0.10	88.99	1.80	90.79	1.85	
86-577A-10-3,69.7	89.10	-0.10	89.00	1.80	90.80	1.79	
86-577A-10-3,70.8	89.11	-0.10	89.01	1.80	90.81	1.75	
86-577A-10-3,71.9	89.12	-0.10	89.02	1.80	90.82	1.72	
86-577A-10-3,73.1	89.13	-0.10	89.03	1.80	90.83	1.77	
86-577A-10-3,74.2	89.14	-0.10	89.04	1.80	90.84	1.70	
86-577A-10-3,75.4	89.15	-0.10	89.05	1.80	90.85	1.74	
86-577A-10-3,76.5	89.17	-0.10	89.07	1.80	90.87	1.81	
86-577A-10-3,77.7	89.18	-0.10	89.08	1.80	90.88	1.78	
86-577A-10-3,78.8	89.19	-0.10	89.09	1.80	90.89	1.67	
86-577A-10-3,79.9	89.20	-0.10	89.10	1.80	90.90	1.67	
86-577A-10-3,81.1	89.21	-0.10	89.11	1.80	90.91	1.78	
86-577A-10-3,82.2	89.22	-0.10	89.12	1.80	90.92	1.74	
86-577A-10-3,83.4	89.23	-0.10	89.13	1.80	90.93	1.78	
86-577A-10-3,84.5	89.25	-0.10	89.15	1.80	90.95	1.77	
86-577A-10-3,85.7	89.26	-0.10	89.16	1.80	90.96	1.75	
86-577A-10-3,86.8	89.27	-0.10	89.17	1.80	90.97	1.78	
86-577A-10-3,87.9	89.28	-0.10	89.18	1.80	90.98	1.79	
86-577A-10-3,89.1	89.29	-0.10	89.19	1.80	90.99	1.74	
86-577A-10-3,90.2	89.30	-0.10	89.20	1.80	91.00	1.74	
86-577A-10-3,91.4	89.31	-0.10	89.21	1.80	91.01	1.74	
86-577A-10-3,92.5	89.33	-0.10	89.23	1.80	91.03	1.79	
86-577A-10-3,93.6	89.34	-0.10	89.24	1.80	91.04	1.79	
86-577A-10-3,94.8	89.35	-0.10	89.25	1.80	91.05	1.79	
86-577A-10-3,95.9	89.36	-0.10	89.26	1.80	91.06	1.73	
86-577A-10-3,97.1	89.37	-0.10	89.27	1.80	91.07	1.77	
86-577A-10-3,98.2	89.38	-0.10	89.28	1.80	91.08	1.77	
86-577A-10-3,99.4	89.39	-0.10	89.29	1.80	91.09	1.66	
86-577A-10-3,100.5	89.40	-0.10	89.30	1.80	91.10	1.76	
86-577A-10-3,101.6	89.42	-0.10	89.32	1.80	91.12	1.78	
86-577A-10-3,102.8	89.43	-0.10	89.33	1.80	91.13	1.78	
86-577A-10-3,103.9	89.44	-0.10	89.34	1.80	91.14	1.75	
86-577A-10-3,105.1	89.45	-0.10	89.35	1.80	91.15	1.74	
86-577A-10-3,106.2	89.46	-0.10	89.36	1.80	91.16	1.81	
86-577A-10-3,107.3	89.47	-0.10	89.37	1.80	91.17	1.81	
86-577A-10-3,108.5	89.48	-0.10	89.38	1.80	91.18	1.74	
86-577A-10-3,109.6	89.50	-0.10	89.40	1.80	91.20	1.71	
86-577A-10-3,110.8	89.51	-0.10	89.41	1.80	91.21	1.79	
86-577A-10-3,111.9	89.52	-0.10	89.42	1.80	91.22	1.70	
86-577A-10-3,113.1	89.53	-0.10	89.43	1.80	91.23	1.74	
86-577A-10-3,114.2	89.54	-0.10	89.44	1.80	91.24	1.76	
86-577A-10-3,115.3	89.55	-0.10	89.45	1.80	91.25	1.83	
86-577A-10-3,116.5	89.56	-0.10	89.46	1.80	91.26	1.77	
86-577A-10-3,117.6	89.58	-0.10	89.48	1.80	91.28	1.80	
86-577A-10-3,118.8	89.59	-0.10	89.49	1.80	91.29	1.76	
86-577A-10-3,119.9	89.60	-0.10	89.50	1.80	91.30	1.77	
86-577A-10-3,121.1	89.61	-0.10	89.51	1.80	91.31	1.80	
86-577A-10-3,122.2	89.62	-0.10	89.52	1.80	91.32	1.73	
86-577A-10-3,123.3	89.63	-0.10	89.53	1.80	91.33	1.79	
86-577A-10-3,124.5	89.64	-0.10	89.54	1.80	91.34	1.76	
86-577A-10-3,125.6	89.66	-0.10	89.56	1.80	91.36	1.75	
86-577A-10-3,126.8	89.67	-0.10	89.57	1.80	91.37	1.68	
86-577A-10-3,127.9	89.68	-0.10	89.58	1.80	91.38	1.79	
86-577A-10-3,129	89.69	-0.10	89.59	1.80	91.39	1.79	
86-577A-10-3,130.2	89.70	-0.10	89.60	1.80	91.40	1.82	
86-577A-10-3,131.3	89.71	-0.10	89.61	1.80	91.41	1.74	
86-577A-10-3,132.5	89.72	-0.10	89.62	1.80	91.42	1.78	
86-577A-10-3,133.6	89.74	-0.10	89.64	1.80	91.44	1.75	
86-577A-10-3,134.8	89.75	-0.10	89.65	1.80	91.45	1.70	
86-577A-10-3,135.9	89.76	-0.10	89.66	1.80	91.46	1.76	
86-577A-10-3,137	89.77	-0.10	89.67	1.80	91.47	1.74	
86-577A-10-3,138.2	89.78	-0.10	89.68	1.80	91.48	1.83	
86-577A-10-3,139.3	89.79	-0.10	89.69	1.80	91.49	1.73	
86-577A-10-3,140.5	89.80	-0.10	89.70	1.80	91.50	1.78	
86-577A-10-3,141.6	89.82	-0.10	89.72	1.80	91.52	1.70	
86-577A-10-3,142.8	89.83	-0.10	89.73	1.80	91.53	1.74	
86-577A-10-3,143.9	89.84	-0.10	89.74	1.80	91.54	1.68	
86-577A-10-3,145	89.85	-0.10	89.75	1.80	91.55	1.73	
86-577A-10-3,146.2	89.86	-0.10	89.76	1.80	91.56	1.75	
86-577A-10-3,147.3	89.87	-0.10	89.77	1.80	91.57	1.76	
86-577A-10-3,148.5	89.88	-0.10	89.78	1.80	91.58	1.84	
86-577A-10-3,149.6	89.90	-0.10	89.80	1.80	91.60	1.85	
86-577A-10-4,1.1	89.91	0.00	89.91	1.80	91.71		0.00
86-577A-10-3,150.7	89.91	-0.10	89.81	1.80	91.61		0.00
86-577A-10-4,2.3	89.92	0.00	89.92	1.80	91.72		0.00
86-577A-10-3,151.9	89.92	-0.10	89.82	1.80	91.62		0.00
86-577A-10-4,3.4	89.93	0.00	89.93	1.80	91.73		0.00
86-577A-10-3,153	89.93	-0.10	89.83	1.80	91.63		0.00
86-577A-10-3,154.2	89.94	-0.10	89.84	1.80	91.64		0.00
86-577A-10-4,4.6	89.95	0.00	89.95	1.80	91.75	1.66	
86-577A-10-4,5.7	89.96	0.00	89.96	1.80	91.76	1.77	
86-577A-10-4,6.9	89.97	0.00	89.97	1.80	91.77	1.83	
86-577A-10-4,8	89.98	0.00	89.98	1.80	91.78	1.71	
86-577A-10-4,9.1	89.99	0.00	89.99	1.80	91.79	1.72	
86-577A-10-4,10.3	90.00	0.00	90.00	1.80	91.80	1.74	
86-577A-10-4,11.4	90.01	0.00	90.01	1.80	91.81	1.73	
86-577A-10-4,12.6	90.03	0.00	90.03	1.80	91.83	1.76	
86-577A-10-4,13.7	90.04	0.00	90.04	1.80	91.84	1.76	
86-577A-10-4,14.8	90.05	0.00	90.05	1.80	91.85	1.75	
86-577A-10-4,16	90.06	0.00	90.06	1.80	91.86	1.84	
86-577A-10-4,17.1	90.07	0.00	90.07	1.80	91.87	1.80	
86-577A-10-4,18.3	90.08	0.00	90.08	1.80	91.88	1.79	
86-577A-10-4,19.4	90.09	0.00	90.09	1.80	91.89	1.77	
86-577A-10-4,20.6	90.11	0.00	90.11	1.80	91.91	1.78	
86-577A-10-4,21.7	90.12	0.00	90.12	1.80	91.92	1.81	
86-577A-10-4,22.8	90.13	0.00	90.13	1.80	91.93	1.75	
86-577A-10-4,24	90.14	0.00	90.14	1.80	91.94	1.82	
86-577A-10-4,25.1	90.15	0.00	90.15	1.80	91.95	1.77	
86-577A-10-4,26.3	90.16	0.00	90.16	1.80	91.96	1.76	
86-577A-10-4,27.4	90.17	0.00	90.17	1.80	91.97	1.72	
86-577A-10-4,28.6	90.19	0.00	90.19	1.80	91.99	1.80	
86-577A-10-4,29.7	90.20	0.00	90.20	1.80	92.00	1.83	
86-577A-10-4,30.8	90.21	0.00	90.21	1.80	92.01	1.78	
86-577A-10-4,32	90.22	0.00	90.22	1.80	92.02	1.84	
86-577A-10-4,33.1	90.23	0.00	90.23	1.80	92.03	1.81	
86-577A-10-4,34.3	90.24	0.00	90.24	1.80	92.04	1.72	
86-577A-10-4,35.4	90.25	0.00	90.25	1.80	92.05	1.81	
86-577A-10-4,36.5	90.27	0.00	90.27	1.80	92.07	1.77	
86-577A-10-4,37.7	90.28	0.00	90.28	1.80	92.08	1.69	
86-577A-10-4,38.8	90.29	0.00	90.29	1.80	92.09	1.74	
86-577A-10-4,40	90.30	0.00	90.30	1.80	92.10	1.79	
86-577A-10-4,41.1	90.31	0.00	90.31	1.80	92.11	1.82	
86-577A-10-4,42.3	90.32	0.00	90.32	1.80	92.12	1.71	
86-577A-10-4,43.4	90.33	0.00	90.33	1.80	92.13	1.79	
86-577A-10-4,44.5	90.35	0.00	90.35	1.80	92.15	1.75	
86-577A-10-4,45.7	90.36	0.00	90.36	1.80	92.16	1.71	
86-577A-10-4,46.8	90.37	0.00	90.37	1.80	92.17	1.74	
86-577A-10-4,48	90.38	0.00	90.38	1.80	92.18	1.75	
86-577A-10-4,49.1	90.39	0.00	90.39	1.80	92.19	1.70	
86-577A-10-4,50.2	90.40	0.00	90.40	1.80	92.20	1.76	
86-577A-10-4,51.4	90.41	0.00	90.41	1.80	92.21	1.75	
86-577A-10-4,52.5	90.43	0.00	90.43	1.80	92.23	1.72	
86-577A-10-4,53.7	90.44	0.00	90.44	1.80	92.24	1.72	
86-577A-10-4,54.8	90.45	0.00	90.45	1.80	92.25	1.73	
86-577A-10-4,56	90.46	0.00	90.46	1.80	92.26	1.79	
86-577A-10-4,57.1	90.47	0.00	90.47	1.80	92.27	1.75	
86-577A-10-4,58.2	90.48	0.00	90.48	1.80	92.28	1.64	
86-577A-10-4,59.4	90.49	0.00	90.49	1.80	92.29	1.68	
86-577A-10-4,60.5	90.51	0.00	90.51	1.80	92.31	1.70	
86-577A-10-4,61.7	90.52	0.00	90.52	1.80	92.32	1.80	
86-577A-10-4,62.8	90.53	0.00	90.53	1.80	92.33	1.72	
86-577A-10-4,64	90.54	0.00	90.54	1.80	92.34	1.76	
86-577A-10-4,65.1	90.55	0.00	90.55	1.80	92.35	1.71	
86-577A-10-4,66.2	90.56	0.00	90.56	1.80	92.36	1.74	
86-577A-10-4,67.4	90.57	0.00	90.57	1.80	92.37	1.78	
86-577A-10-4,68.5	90.59	0.00	90.59	1.80	92.39	1.74	
86-577A-10-4,69.7	90.60	0.00	90.60	1.80	92.40	1.75	
86-577A-10-4,70.8	90.61	0.00	90.61	1.80	92.41	1.73	
86-577A-10-4,71.9	90.62	0.00	90.62	1.80	92.42	1.66	
86-577A-10-4,73.1	90.63	0.00	90.63	1.80	92.43	1.78	
86-577A-10-4,74.2	90.64	0.00	90.64	1.80	92.44	1.73	
86-577A-10-4,75.4	90.65	0.00	90.65	1.80	92.45	1.74	
86-577A-10-4,76.5	90.67	0.00	90.67	1.80	92.47	1.74	
86-577A-10-4,77.7	90.68	0.00	90.68	1.80	92.48	1.78	
